530,'CD97',11.075,10.897,11.277,11.223,11.249,10.971,11.075,11.17,11.249,11.065,10.673,11.209,10.931,11.376,11.199,10.942,11.157,11.119,11.189,11.119,11.44,10.942,11.065,11.35,11.17,11.022,0.48151,1.0051,0.0092281
532,'KLHDC2',7.7189,7.4335,7.9508,7.6136,7.7001,7.7189,8.6236,8.6004,7.7786,7.7189,7.7656,7.5701,8.5222,7.3858,8.5689,7.6136,7.948,7.7412,7.5957,8.2465,7.679,8.4931,8.4359,7.3326,7.9291,7.5064,0.97858,1.0007,0.0091899
533,'CEBPZ',8.5022,8.288,8.6321,8.2585,8.4953,8.5022,7.9055,7.8749,8.5341,8.7163,8.5603,8.3835,8.0529,8.1013,7.9105,8.4751,8.8632,8.4497,8.3113,7.5572,8.3986,7.6655,7.7993,8.3789,8.5762,8.1932,0.34527,0.98196,0.0091334
534,'TOMM34',9.7977,9.3864,9.7818,9.7899,9.3375,9.5848,9.3728,9.8132,9.5782,9.3163,9.2127,9.6914,9.877,9.5974,9.9931,9.7199,9.6914,9.2173,9.9017,9.9078,9.6618,9.8398,9.8398,9.7147,9.2276,9.5479,0.92841,1.0011,0.0091295
535,'DHX29',13.224,13.086,12.829,12.865,12.8,13.184,13.224,13.323,12.91,13.323,13.136,12.91,12.995,13.086,12.995,13.323,12.829,13.086,12.91,13.323,12.91,12.865,13.086,13.043,12.91,13.375,0.67581,0.99722,0.0091025
537,'ARID4B',5.854,5.3634,5.5616,5.5198,4.6599,5.8456,5.9334,5.7945,5.4295,5.7168,5.6203,5.6974,5.7378,5.9369,5.9413,6.0212,5.5386,5.2318,6.0831,5.9299,5.0488,5.9075,5.9869,5.8456,5.6634,5.012,0.57763,0.98352,0.0090167
539,'PRPF4',10.314,4.2083,10.589,10.161,10.716,10.492,10.441,10.453,10.665,10.539,10.351,10.462,10.135,10.303,10.583,10.479,10.629,10.511,10.142,10.327,10.571,10.166,10.132,10.766,10.216,10.361,0.67978,1.0241,0.0089581
541,'IL13RA1',7.662,7.5352,7.9359,7.7189,7.7829,7.7688,8.1158,8.3556,7.6402,8.0481,8.1649,7.6337,7.8526,8.3113,8.281,8.487,7.346,7.9946,8.6567,7.8749,7.6901,8.0763,8.5022,8.3235,8.2585,8.0013,0.24457,1.0231,0.0088918
543,'CHMP4A',10.393,10.188,10.647,10.545,10.277,10.28,10.2,10.361,10.479,10.1,10.175,10.327,10.716,10.274,10.462,9.9017,10.361,10.046,10.618,10.146,10.407,10.327,10.694,10.508,10.277,10.426,0.22785,1.0111,0.008755
546,'LSM6',5.3678,5.31,4.9518,5.6158,6.1722,6.0375,4.9292,5.0675,6.0831,5.2571,5.246,5.7124,5.1683,5.9693,5.5386,5.0046,5.7945,5.0531,5.3834,5.9751,5.0274,5.6203,5.6113,5.359,5.4787,5.708,0.93634,0.99737,0.0087173
551,'SLC25A46',10.985,11.135,10.565,11.236,10.897,11.323,11.236,11.423,11.199,11.423,11.263,11.236,11.921,11.236,11.483,11.404,11.008,11.107,11.716,11.586,11.199,11.526,11.586,11.473,11.135,11.236,0.49432,1.008,0.0085539
553,'CGRRF1',7.5771,7.3435,8.7735,7.3278,7.149,7.7189,7.4043,7.5806,7.2075,7.2438,6.9996,7.2292,7.0957,6.9996,7.2622,7.2208,7.3602,6.9689,6.9452,7.2121,7.3435,7.0302,7.0521,7.1856,7.2402,7.2567,0.38971,0.98005,0.0085203
555,'KIT',4.7323,4.6554,4.6599,4.6256,4.3718,4.7677,5.0421,4.7259,4.9578,4.8431,4.781,4.8313,4.9518,4.7599,5.1775,4.8874,4.8313,4.9797,5.012,4.7599,8.5812,8.9548,9.012,8.7735,8.1715,9.6692,5.65E-21,1.8391,0.0084883
556,'NFE2L2',8.7546,8.5341,9.0705,8.926,8.7645,9.1021,8.8632,8.5434,8.6567,8.934,8.7235,9.1093,9.33,8.8944,9.3897,9.2498,9.026,8.818,8.8264,9.1177,8.4433,9.0871,9.1838,8.9614,8.3933,9.0678,0.54888,0.99154,0.0084789
557,'MCOLN1',6.5905,6.2862,6.269,6.5589,6.6623,6.269,6.8375,6.5621,6.8005,6.4576,6.5482,6.6797,6.6029,6.3031,6.6623,6.3446,6.3912,6.4367,6.782,6.5589,6.4474,6.5187,6.6335,6.4046,6.533,6.4619,0.69539,0.99536,0.0084475
558,'NOTCH1',11.146,11.432,11.473,12.008,11.17,10.985,10.757,11.135,11.065,11.033,11.277,11.693,11.17,10.809,11.052,11.314,12.019,11.49,11.107,10.637,11.091,11.135,11.119,11.146,11.586,10.705,0.51402,0.99037,0.008382
561,'CSK',8.4359,8.8233,8.6703,8.9425,8.5787,8.7521,8.7975,9.2081,8.8047,8.5967,8.7496,8.5206,9.2019,9.0511,8.6461,8.9972,8.4685,8.6497,8.7822,9.3163,8.7284,8.7127,8.8896,8.9018,8.619,9.1093,0.80795,1.0031,0.0083544
563,'FAM57A',12.829,12.557,13.043,12.526,12.297,12.594,12.461,12.481,12.691,12.504,12.461,12.594,12.409,12.557,12.504,12.339,12.865,12.504,12.763,12.526,12.763,12.389,12.354,12.436,12.481,12.481,0.27495,0.99274,0.0083423
564,'TBP',6.1647,6.3164,6.5979,7.341,6.367,8.1932,6.4963,6.4344,6.4695,6.4894,6.4081,6.4474,6.6029,8.5154,6.536,6.6126,6.0831,6.5136,6.6335,7.3278,8.5341,7.3858,9.1177,8.8944,8.9827,8.6339,1.61E-06,1.2771,0.0083162
566,'NARFL',7.341,7.0877,7.2765,7.2402,7.2622,7.3906,6.9869,6.7926,7.4043,7.0474,7.4432,7.2793,7.2765,6.994,7.4759,7.3563,7.1394,6.8833,7.4815,6.9325,7.4335,7.5521,7.4369,7.2907,7.3172,6.9112,0.23838,1.0165,0.0083076
567,'MOK',4.2194,4.8498,4.5679,4.5974,4.3317,5.0194,4.9518,4.6164,4.3657,4.8101,4.5762,4.4318,4.5415,4.7754,4.4158,4.4158,4.2528,5.0822,4.6164,4.781,4.3971,4.7259,4.7259,4.6164,4.4694,4.781,0.93948,1.0018,0.008307
571,'NOS3',4.9362,7.2029,6.5187,6.8116,6.7732,6.9522,7.0957,7.3512,7.5064,7.2075,7.1823,7.1889,7.0113,7.2732,7.1647,7.2208,6.7183,7.4787,7.1823,7.2567,7.0302,7.4121,7.1616,7.1394,7.3035,7.3093,0.33569,1.032,0.0082286
575,'WFS1',6.6689,6.4797,6.4212,6.539,6.4432,6.4367,6.6299,6.4153,6.593,6.6623,6.5086,6.7281,6.8594,6.8572,6.871,6.994,6.2497,6.4212,7.0113,6.8615,6.4996,6.701,6.7954,6.552,6.3164,6.6239,0.60271,0.99228,0.0082042
578,'PNKP',9.0733,9.465,8.6461,8.9515,8.9425,9.0467,9.5848,9.2555,9.2173,9.0933,9.1776,9.1923,9.1075,9.8398,8.6141,8.8401,9.3514,9.3553,9.1093,9.321,9.0568,8.6419,9.1448,9.4299,9.4243,9.4243,0.84265,1.003,0.0081771
584,'SMARCD2',4.0533,3.9543,3.8116,4.0139,4.0431,4.1191,4.5345,3.9543,4.453,4.2734,3.7638,3.5776,4.1659,4.0431,3.7638,3.8116,3.9543,3.9543,4.0139,4.1049,3.7182,4.1049,3.9806,3.9146,3.9675,3.9806,0.4599,0.98164,0.0080107
585,'BLMH',7.0038,6.7777,7.0877,6.9729,7.1616,7.0708,6.5847,6.828,7.149,7.1936,7.2567,7.0348,7.1304,6.5727,7.3563,7.2907,6.9709,6.961,7.3673,6.4695,7.3302,7.3954,6.961,6.7954,7.2698,6.356,0.96532,1.0009,0.0080015
588,'YKT6',6.0164,5.823,5.9391,5.8575,5.8325,5.8456,6.2664,6.0545,6.0659,6.1768,5.9334,5.9413,5.902,6.1266,5.926,6.1677,5.6938,5.9869,5.9369,5.9413,5.8017,5.806,5.8707,5.8098,5.8788,6.0831,0.13267,0.98381,0.0079435
589,'HMGCS1',9.6914,9.4806,9.2748,9.5848,9.3897,10.028,9.6831,9.465,9.9078,9.8398,9.7051,9.5848,9.9956,10.042,9.9506,10.046,9.4064,9.5479,9.9367,9.9413,9.7099,10.078,9.877,9.5312,9.4886,9.7664,0.88356,1.0017,0.0079265
593,'COG2',10.175,10.224,9.7977,10.229,9.5919,10.28,10.339,10.402,10.505,10.402,10.263,10.106,10.487,10.539,10.441,10.571,9.8931,10.042,10.656,10.611,10.385,10.426,10.673,10.393,10.505,10.132,0.26187,1.0137,0.0078145
596,'FUT1',5.902,6.0545,5.9934,6.2624,9.4955,6.5979,6.2371,6.1677,6.7532,6.3164,6.0316,6.1768,6.2118,6.1465,6.1874,6.5558,5.991,5.9869,6.0954,6.3394,6.254,6.5621,6.6029,5.9934,5.6775,6.4212,0.70903,0.98066,0.007755
598,'INPP4B',10.525,10.271,9.8801,10.078,10.249,9.4886,9.6524,9.5647,9.1737,9.0228,9.7418,6.33,8.6994,9.1923,8.9303,8.8608,5.6113,10.496,7.7367,8.5762,9.2799,8.19,8.1555,9.7252,9.1838,9.4748,0.85435,0.98874,0.007742
600,'STXBP1',9.6745,9.5062,8.8011,9.7418,9.6444,9.1021,9.8314,9.8398,9.7252,9.6831,9.2799,9.7859,10.031,9.8693,9.321,9.2944,9.5559,9.4115,10.062,10.124,9.8212,9.321,9.1075,9.6524,9.6028,9.7735,0.65759,0.99295,0.0077228
608,'UBE3C',11.236,10.483,11.236,11.14,11.536,11.314,11.223,11.376,11.223,11.575,10.931,11.043,11.157,10.647,11.323,10.918,10.565,11.189,11.483,10.892,11.362,10.531,11.107,11.236,11.314,11.033,0.84863,0.99753,0.0076145
609,'SOX4',10.918,11.448,10.694,10.316,10.777,10.624,10.511,10.611,10.487,10.829,11.473,11.581,10.271,11.14,10.496,11.68,11.414,10.224,10.487,10.004,10.545,11.3,10.175,10.681,10.656,10.2,0.36455,0.98087,0.0075973
611,'CHERP',7.9508,7.4369,7.6295,7.7615,8.2672,7.9255,7.9328,7.3035,8.1958,8.3201,7.9215,8.0598,7.2006,7.7237,7.9508,7.8224,7.8927,7.669,8.1095,8.0505,7.2168,7.5019,7.8067,7.9328,7.0394,8.0901,0.10271,0.96713,0.007485
615,'PIK3R4',9.0411,8.8457,8.9655,8.8401,8.8583,9.1241,8.6777,8.8513,8.4976,8.3074,6.5771,8.6236,9.2555,8.9727,9.0871,8.8608,8.7091,8.4999,9.2019,8.6871,9.2235,9.1209,9.0733,6.536,9.1058,8.9727,0.87284,0.99402,0.0074125
618,'HN1L',8.7645,8.4032,9.15,8.3597,9.0343,8.4177,8.2339,8.6633,8.5985,8.5191,8.471,8.8203,8.6278,8.224,8.4976,8.7645,8.8203,8.5967,8.4213,8.1649,8.7674,8.6777,8.5511,8.6356,8.7211,8.281,0.80868,1.0033,0.0073204
620,'SPTLC2',8.0259,8.471,7.9452,7.9328,8.7521,7.7688,7.3035,8.2181,7.0957,7.5274,7.9946,7.6254,6.8345,7.8376,6.8572,6.9487,8.0083,8.4333,6.1133,7.0877,6.8572,6.367,6.3865,7.6337,7.3788,7.818,0.076155,0.92597,0.0072765
625,'KIAA0100',11.68,11.957,11.746,12.1,11.793,11.973,12.243,12.178,12.212,12.318,12.125,12.125,12.374,12.269,12.243,12.243,11.769,12.125,12.258,12.339,12.389,12.557,12.318,12.658,12.409,12.461,0.00060916,1.0299,0.0072221
626,'ZNF395',9.1776,9.1807,8.9425,9.1177,9.2924,9.205,9.0539,8.2769,9.5479,8.9614,9.0144,9.3728,9.3104,9.2019,9.33,9.2692,9.3986,8.7836,9.2773,9.57,9.3553,9.2276,9.1941,8.5511,8.4976,9.2944,0.32862,0.98427,0.0071805
627,'IL1B',14.901,14.682,14.563,14.563,14.901,14.802,14.901,14.901,14.802,14.901,14.901,14.121,14.433,14.682,14.274,14.802,13.947,14.901,12.953,15,14.033,14.033,14.121,14.274,14.368,14.498,0.078374,0.97429,0.0071198
628,'ATG3',11.601,11.362,11.738,11.536,11.738,11.812,11.17,11.015,11.957,11.882,11.738,12.019,11.716,11.119,12.318,12.08,11.812,11.448,11.94,11.362,7.597,12.08,11.613,11.601,11.746,10.994,0.068717,0.93748,0.0071107
629,'CCND3',8.2721,8.5544,8.1013,8.2769,8.4526,8.2563,9.0343,8.7895,7.982,8.2435,8.224,7.9748,7.939,8.6994,8.0598,8.1158,8.3743,8.3201,8.1932,8.7235,8.3918,8.3986,8.2211,8.2951,7.8713,8.8401,0.96064,1.0008,0.0071058
634,'GFPT1',11.746,11.738,12.223,11.882,12.08,11.716,12.008,11.586,11.901,11.693,11.51,12.047,11.531,11.957,11.921,11.836,12.067,11.738,11.323,11.812,11.973,11.473,11.631,11.746,12.691,11.593,0.79059,1.003,0.0070239
638,'CD320',5.727,5.5794,5.6481,5.4046,5.4249,6.004,5.7469,5.5616,5.6298,5.9751,5.3678,6.0264,6.1215,5.7918,5.9934,6.0316,5.5963,5.7469,5.9869,6.0517,5.8942,5.9299,5.7341,5.708,5.6543,5.9299,0.71749,1.0065,0.0069066
642,'CCNB2',6.8345,6.9729,6.4746,6.3446,7.4043,6.3475,7.0156,7.2208,6.8802,9.5119,6.7435,6.1874,5.8825,6.2932,5.8135,5.991,7.9055,6.7954,5.5748,6.4391,6.0659,5.5667,5.708,6.3912,6.9193,6.936,0.2323,0.93061,0.0068199
643,'PPP2R3C',7.4815,6.3394,7.2622,7.0957,6.2932,7.1394,6.3394,6.4533,5.8663,6.6216,5.8981,6.8594,6.6869,7.1982,6.7281,6.8056,6.2329,6.0476,6.254,5.854,7.2075,6.8005,6.9032,6.9325,6.3031,6.0316,0.58756,1.0188,0.0067963
644,'VAPB',8.592,9.5919,8.7259,8.4469,8.4396,9.3478,8.6101,8.7211,9.7099,9.6176,9.4748,9.8433,8.8296,8.926,8.9402,8.6532,8.8047,9.5559,9.0021,8.9454,8.7546,8.8264,9.9413,8.7809,8.7477,8.5022,0.60436,0.98746,0.0067334
645,'SLC25A14',9.2081,9.007,9.4166,9.3818,9.1177,8.6994,9.8491,9.6571,9.1838,8.8632,8.7458,9.0144,9.6318,9.9155,9.7735,9.4548,9.4394,8.875,9.8398,10.055,9.4699,9.4806,9.15,9.5479,9.3818,9.9906,0.42561,1.0157,0.006732
648,'LPGAT1',9.4429,9.3728,8.8713,9.5741,9.0411,9.6362,9.7511,9.6176,9.8931,10.004,9.7252,9.57,10.085,9.6957,9.8132,9.8619,9.2081,9.7619,10.166,9.7001,9.6831,9.7575,9.8549,9.8693,9.8356,9.3375,0.56395,1.0087,0.0067068
650,'HYOU1',13.494,12.995,13.375,12.658,13.868,12.953,12.691,12.995,12.763,12.91,13.043,12.658,12.557,13.043,12.691,12.461,12.691,12.829,12.08,12.91,12.576,12.144,11.693,12.619,12.389,13.136,0.024336,0.96451,0.0066545
651,'ARHGAP1',6.552,6.3503,7.1616,6.7954,6.6956,6.2967,6.2862,5.9299,6.994,6.6456,6.7954,6.896,6.8802,6.1804,6.6837,7.079,7.0199,6.6757,7.0038,6.5589,7.0669,6.8005,6.7777,6.0993,6.7687,6.1768,0.71488,0.99115,0.0066354
652,'ERBB2',9.8931,10.332,9.0568,9.4886,9.9413,9.33,10.112,10.525,9.8398,9.8549,9.9906,9.8881,9.7384,10.146,9.2555,9.5782,9.5919,10.465,9.3478,9.9906,9.3187,9.0985,9.5312,9.9815,9.5782,10.106,0.2538,0.978,0.0066017
654,'ATMIN',8.2585,8.3426,9.0439,8.245,8.6004,8.0101,7.772,7.6033,8.245,8.3743,7.7527,8.606,8.4308,8.4308,8.1868,8.1219,8.7259,8.0901,8.5341,8.3933,8.2951,8.1754,8.3597,8.1807,7.7915,7.7141,0.2013,0.97559,0.0065835
655,'NUP85',7.4632,7.6655,7.3512,7.4604,7.6182,7.4401,8.4308,8.1527,7.6159,7.5771,8.4577,7.7481,7.6441,7.7141,8.7975,8.6356,7.4335,8.7259,7.9255,7.8561,7.584,7.5274,7.4815,7.4369,8.5118,8.7163,0.96806,0.99882,0.0065439
656,'PYCR1',4.1865,4.2853,4.3806,4.3894,4.085,4.3718,4.1559,4.4744,4.1971,4.2734,4.2528,3.9973,4.2194,4.453,3.7638,4.1659,4.437,4.1759,4.2528,4.4981,4.2194,3.9806,4.4744,4.3971,4.3894,4.1446,0.84209,1.004,0.0065287
658,'XPNPEP1',8.1984,8.7772,7.566,8.245,8.1413,7.7389,8.1932,7.6218,7.1058,7.346,7.7302,7.8974,7.346,7.4432,6.9709,7.2765,7.662,8.3448,6.9193,6.4503,7.1823,6.871,6.9152,7.562,7.4335,7.1194,0.065275,0.93879,0.006482
659,'SMARCA4',3.9146,4.0139,4.3806,4.2288,4.1971,4.437,4.0431,4.1759,3.9806,4.0533,3.9806,4.0431,4.2631,3.9543,3.9675,4.0743,4.2528,4.0635,3.8552,3.9344,3.9806,4.0285,4.085,4.1446,4.085,4.1049,0.77612,0.99529,0.0064339
660,'ARID5B',6.0659,5.7599,6.1407,6.1677,6.8116,7.149,5.958,6.5136,5.7469,6.0616,6.9487,5.4046,6.4859,6.2862,5.7755,5.2938,5.6938,6.2287,5.2797,6.2434,5.5163,5.6589,5.3935,5.8098,5.5412,7.6033,0.52291,0.97045,0.0064009
662,'COL4A1',6.3702,6.8996,6.3342,6.539,6.3031,6.8086,6.994,7.1218,6.929,6.828,6.8996,6.7687,7.079,7.0834,6.6956,6.7474,6.3002,6.9996,6.9709,7.3133,6.9729,7.0877,7.2144,7.1616,7.1058,7.4369,0.0083026,1.0535,0.0063402
664,'AKT1',7.8561,8.0665,9.5522,8.5191,7.597,5.9176,5.8575,7.063,8.396,7.0957,8.5118,9.4166,7.7829,6.9112,6.7607,8.072,10.681,8.9697,5.5438,6.8802,7.8224,6.8802,7.7829,5.5088,9.81,5.3865,0.3862,0.92615,0.0062921
665,'FRS2',6.3164,6.4153,6.4344,6.2371,6.716,6.828,6.4859,5.6938,6.2751,5.9635,5.9999,6.0993,6.0434,6.1513,6.0264,6.1101,6.6077,6.4963,6.2932,6.0264,6.3164,5.8751,6.0078,8.8713,6.1308,6.493,0.19533,1.0567,0.0062645
666,'EZH2',8.9614,8.7645,8.7362,8.7705,9.0198,8.471,8.8803,8.875,9.0021,8.7211,8.7163,8.5434,8.4771,9.0343,8.7546,8.6236,8.8548,9.1177,8.9303,9.1663,8.9803,8.904,8.8457,9.0796,8.4308,8.9282,0.67632,1.0046,0.0062308
668,'CDCA4',3.9806,4.0533,4.3209,3.8552,3.7866,4.1759,4.1865,3.8552,3.7638,4.0139,4.1446,4.1191,4.1659,3.8116,3.9146,4.0743,4.085,4.0139,4.085,4.085,4.2528,3.8334,4.3209,4.0431,4.0139,3.9543,0.54689,1.0112,0.006178
670,'MYCBP2',5.592,5.7881,4.445,5.1817,5.2837,5.4417,6.3503,5.2263,4.872,7.1261,5.0421,5.2999,4.5762,5.2033,4.6974,4.8498,4.944,6.7897,4.6744,5.1858,5.1683,4.9966,4.781,5.2877,4.5974,5.5198,0.38209,0.94933,0.0061328
671,'FOXO3',6.9799,6.6757,7.1678,7.1349,7.0957,6.9325,7.2168,6.7607,6.716,6.0781,6.6546,7.2567,6.9522,6.7532,7.1519,6.8313,7.0038,6.1101,6.9709,6.7647,6.929,7.3035,6.6623,6.8478,6.4894,6.871,0.94635,0.99856,0.0061226
675,'RPS6',12.91,13.043,12.8,12.829,13.136,13.043,13.086,13.184,12.725,12.8,12.8,12.8,12.763,12.953,12.557,12.763,13.136,13.184,12.526,12.995,12.829,12.481,12.691,12.829,12.725,12.995,0.12125,0.98891,0.0060496
676,'WRB',8.8981,9.0933,8.3009,8.5527,9.0733,8.9425,8.9614,9.9017,8.5434,9.1838,8.8583,8.2122,8.5967,10.487,8.4526,8.1958,8.2542,8.9303,8.4116,9.0301,8.4831,8.4396,8.731,8.9425,8.5434,9.5522,0.80774,0.99299,0.0060129
678,'GALE',5.7424,5.8098,5.4249,5.7168,5.5501,5.6861,5.9869,5.9934,6.0375,6.0116,5.6974,5.4619,5.8098,6.269,5.8981,5.6821,6.004,5.902,5.8825,6.0831,5.5163,5.8884,5.7973,5.9751,5.9176,6.1874,0.63981,1.0082,0.0059439
680,'ARHGEF2',11.334,11.091,11.35,11.07,11.209,11.107,11.199,11.392,11.376,11.17,10.855,11.008,11.176,11.173,11.263,11.287,11.35,11.052,11.263,11.199,11.334,11.075,11.008,10.839,11.146,11.135,0.12477,0.99047,0.0058886
681,'CLTB',6.1907,5.7973,6.0732,6.1215,6.2497,5.9176,6.0696,5.6203,5.7701,6.1874,5.7304,6.1677,5.7845,6.0164,5.979,6.0517,6.1565,5.8884,6.0116,5.9176,6.2371,6.4046,6.1961,6.4153,6.0212,6.1617,0.0040154,1.0425,0.005878
683,'AGL',8.0529,8.6819,6.8572,8.5222,7.8342,8.3074,9.0228,8.9136,8.5206,8.487,8.606,8.2721,8.7735,9.0439,8.2585,8.245,7.8067,8.926,9.1369,8.8803,8.2181,8.5689,8.9187,8.8203,8.6339,8.8485,0.37141,1.0249,0.0058376
685,'TERF2IP',7.0434,7.1349,6.9152,8.8203,7.3093,8.66,6.9729,6.8756,7.2075,7.4432,7.6159,7.9055,7.8974,7.0199,7.4121,8.2745,7.3326,7.0877,7.8749,7.0669,7.2864,8.0971,7.914,8.7659,7.5806,6.9032,0.34672,1.0353,0.005754
686,'FAM69A',5.8017,5.6512,5.8619,5.8788,5.3741,5.8182,5.7469,5.7424,5.6634,5.6113,5.0945,6.0078,5.7845,5.7168,6.1165,5.9635,5.7168,5.755,6.3735,6.0732,5.8278,6.0517,5.902,5.6729,5.7755,5.9299,0.53238,1.0125,0.0057455
687,'GTPBP8',11.769,12.067,11.536,11.607,11.664,11.812,11.314,11.716,11.473,11.483,11.793,11.249,11.586,11.556,11.362,11.448,11.376,11.836,10.839,11.575,11.631,11.209,11.277,11.46,11.861,11.769,0.88123,0.9984,0.005731
688,'CD44',6.9452,7.0474,6.8218,6.5086,6.8594,6.8525,6.8912,6.9452,6.4533,6.4153,6.6126,6.6501,6.533,6.6216,6.427,6.3258,7.117,6.9112,6.0659,6.6546,6.4081,6.3164,6.1768,6.588,6.3961,7.3035,0.2932,0.97734,0.0056814
689,'PSIP1',10.082,9.8549,9.1663,9.8132,9.1093,9.9815,10.361,10.1,9.9506,9.9815,9.6831,9.7001,9.7099,10.166,10.022,9.9906,9.3728,9.9204,9.6831,10.074,9.77,9.7418,9.5782,9.8619,9.9671,9.7511,0.67506,0.99413,0.0056307
690,'RAB4A',12.865,13.323,13.224,13.086,13.043,13.086,13.494,13.043,13.086,13.224,13.438,13.086,13.323,13.375,13.136,13.184,13.323,13.375,13.438,13.438,13.043,13.184,13.278,13.086,13.494,13.494,0.68638,1.0026,0.005538
691,'CANT1',5.902,5.7881,5.9391,5.8942,5.7755,5.7599,5.634,5.6775,5.8325,5.6775,5.634,5.6543,5.7509,5.8456,6.0659,5.584,5.8408,5.6113,5.78,5.8751,5.979,5.823,5.8325,5.8788,5.6007,5.6383,0.79493,1.0028,0.0054154
695,'POLE2',9.9179,9.7001,9.4394,9.7001,9.5595,9.6618,9.4299,9.9155,8.875,9.735,9.8398,10.146,8.5603,8.5967,8.7895,9.8132,9.7001,8.5434,10.371,8.5634,10.028,10.539,10.1,8.4177,10.042,8.6532,0.54076,1.0198,0.0053458
697,'PRCP',11.376,11.575,11.404,12.389,12.212,11.448,12.541,11.812,11.526,11.601,11.189,10.985,11.189,11.693,11.432,11.065,11.334,12.953,11.119,12.763,11.646,11.052,12.297,11.483,11.075,11.921,0.70303,0.99134,0.0053124
699,'ZNF131',5.9221,6.3777,5.7469,6.2371,5.9524,6.269,6.2067,6.1489,6.3394,6.9112,6.5187,6.1874,6.701,6.1677,6.367,6.2583,6.0316,6.306,6.3446,6.1513,6.1308,6.4046,5.9221,6.1722,6.5674,6.0573,0.68939,0.9923,0.0052642
700,'HSD17B11',9.2235,7.9508,7.8974,9.1369,7.7389,8.8157,7.6538,7.8526,7.4815,7.6136,7.8492,8.9922,7.562,7.9452,7.7688,7.7334,8.1958,8.904,7.7615,9.0228,7.7389,7.8713,8.0191,7.8561,7.7753,7.6538,0.19341,0.95881,0.0052384
701,'PWP1',8.2435,8.7091,8.7458,8.4751,8.7836,7.9596,8.4577,8.8296,8.4396,8.4469,8.6918,8.3289,8.8011,8.7127,8.6703,8.5873,8.8203,8.3074,9.026,8.4142,8.8328,8.904,9.0343,8.7975,8.8632,8.7091,0.014082,1.0332,0.0051561
704,'EAPP',7.3906,7.2249,7.5064,7.4121,6.8802,7.4266,7.4523,7.4082,7.7574,7.0877,7.5701,7.704,7.8067,7.584,7.8308,7.8308,7.4043,7.4266,7.5109,7.7367,7.0877,7.7656,7.5572,7.8713,7.9421,7.818,0.164,1.0235,0.0050762
705,'RNPS1',6.6239,6.5814,6.9452,6.6546,7.4759,6.6902,6.7777,6.536,7.0568,7.8028,6.871,6.936,7.0957,6.6869,6.929,6.9325,6.5674,6.6077,8.281,7.0669,7.8135,7.0957,8.1807,7.1729,6.936,6.961,0.071413,1.0581,0.0050307
706,'PCM1',8.3153,8.2672,7.8135,8.2122,8.8011,8.3481,8.6461,8.4129,9.1299,9.3553,8.1868,9.1698,9.4465,8.7772,9.4548,9.3818,7.7481,9.0933,9.4299,7.8713,9.0985,9.6745,7.2907,9.1093,9.3818,8.2721,0.71928,1.0128,0.005025
709,'PLCB3',9.1838,8.9378,9.2019,8.9303,8.8233,8.9922,8.91,9.0301,9.1737,8.9758,8.9548,9.0411,9.0411,6.4474,9.1627,9.15,9.0228,8.8583,9.0343,8.875,9.3897,9.2924,9.2626,8.8457,9.012,8.7735,0.40917,1.0235,0.0049874
710,'CDK5R1',8.5812,8.6461,8.4261,8.3153,8.6356,7.8067,7.9979,7.9105,8.1367,7.8464,8.2054,8.1054,7.9724,7.6136,7.5521,7.711,8.3933,7.8668,7.117,7.5198,7.8623,7.6832,7.2144,8.2542,7.7237,7.4815,0.10258,0.96074,0.0049125
713,'NCAPD2',10.411,10.351,10.303,10.611,11.287,10.022,11.716,10.267,9.877,10.284,10.565,10.351,9.5848,10.971,9.3986,9.7735,9.9116,10.777,8.619,9.9367,9.3986,9.0228,8.9018,11.526,9.9017,9.9367,0.18857,0.95419,0.004836
714,'AURKA',5.6974,5.5198,5.1244,5.4341,5.4948,5.4046,5.9334,5.1624,4.9841,5.0274,5.3224,5.4211,5.0573,5.012,5.1775,4.9718,5.4577,5.4899,4.9797,4.8874,5.3224,4.9362,4.7986,5.0194,5.2033,5.1312,0.10205,0.96032,0.004785
715,'ACLY',7.7189,8.2211,7.8308,8.0793,7.914,8.2151,8.1498,8.3835,8.3481,8.471,8.2628,8.2312,8.0901,8.4177,8.2951,8.2312,8.281,8.2122,8.5384,8.2019,8.0505,8.2845,8.288,7.9648,8.1754,8.2435,0.68281,0.99551,0.0047484
716,'PDIA5',8.9827,7.7786,8.8849,8.892,8.0259,7.4854,8.9614,7.9255,7.3823,7.5771,8.6419,8.875,9.1838,8.8583,9.0959,8.9482,7.7237,7.6136,9.1058,8.9614,9.0343,9.0678,9.2692,8.9887,9.1299,7.4432,0.23271,1.0446,0.004748
717,'FGFR2',8.2339,8.4469,7.7753,7.9596,8.7674,8.2951,7.4893,8.655,8.4685,8.5384,7.7412,8.1958,8.0992,7.6748,7.9946,7.4947,8.7211,8.3986,7.584,7.8067,7.7959,7.7959,7.6002,7.9015,7.8974,8.1754,0.16002,0.96847,0.0046985
720,'POLD4',6.7532,6.9152,8.5544,6.8345,7.2732,6.588,6.5558,6.3258,6.4153,6.9869,6.7532,6.5727,6.588,6.7081,6.6501,6.5217,6.8005,6.7607,6.6456,6.3531,6.6239,6.8345,6.4828,6.5621,6.6029,6.3475,0.31964,0.97017,0.0046685
